smiles,score_QED,SA_Score,Tox_Prediction,Tox_Probability,Tox_Label,Tox_Color
COC[C@@H]1CCCCN1C(=O)Nc1ccc2c(c1)OC(C)(C)O2,0.928705299996306,2.8539574001062107,1,0.99, TOXIQUE,red
CCC(=O)N1CCC([C@@H](O)c2ccc(C(F)(F)F)cc2)CC1,0.9286601522176124,2.6352579665676537,0,0.0,NON-TOXIQUE,green
CCC(=O)N1CCC([C@@H](O)c2ccc(C(F)(F)F)cc2)CC1,0.9286601522176124,2.6352579665676537,0,0.0,NON-TOXIQUE,green
Cc1cccc(N2CCC(CCC(=O)N3CC[C@@H](O)C3)CC2)c1,0.9283576449379572,2.553347039697387,1,1.0, TOXIQUE,red
Cc1cccc(N2CCC(CCC(=O)N3CC[C@@H](O)C3)CC2)c1,0.9283576449379572,2.553347039697387,1,1.0, TOXIQUE,red
Cc1cccc(N2CCC(CCC(=O)N3CC[C@@H](O)C3)CC2)c1,0.9283576449379572,2.553347039697387,1,1.0, TOXIQUE,red
CNC(=O)[C@H](C)N(C)C(=O)c1sc(C2CCCC2)nc1C,0.9281564443686384,3.045158027383917,0,0.0,NON-TOXIQUE,green
CNC(=O)[C@H](C)N(C)C(=O)c1sc(C2CCCC2)nc1C,0.9281564443686384,3.045158027383917,0,0.0,NON-TOXIQUE,green
CNC(=O)[C@@H](C)N(C)C(=O)c1sc(C2CCCC2)nc1C,0.9281564443686384,3.045158027383917,0,0.0,NON-TOXIQUE,green
Cc1ccc(C)c(-c2nnc(CN3CCNC[C@@H]3C#N)o2)c1,0.9278756931981392,3.172309944589631,0,0.02,NON-TOXIQUE,green
COc1c(O)cccc1CCC(=O)N1C[C@H](C)C[C@H](C)C1,0.927733347609525,2.940478885587778,0,0.14,NON-TOXIQUE,green
COc1ccc(-c2cc([C@@H]3CCC[C@@H]4CNC[C@H]43)n(C)n2)cc1OC,0.927634216050623,3.4935246857076674,0,0.17,NON-TOXIQUE,green
C[C@@H](NC(=O)[C@@H]1CCCO1)c1ccc(C(F)(F)F)cc1,0.9275482013615556,2.765206763464816,0,0.0,NON-TOXIQUE,green
C[C@@H](NC(=O)[C@@H]1CCCO1)c1ccc(C(F)(F)F)cc1,0.9275482013615556,2.765206763464816,0,0.0,NON-TOXIQUE,green
C[C@@H](NC(=O)[C@@H]1CCCO1)c1ccc(C(F)(F)F)cc1,0.9275482013615556,2.765206763464816,0,0.0,NON-TOXIQUE,green
C[C@@H]1CN(C(=O)NCCc2ncccc2C#N)C[C@@H](C)S1,0.9274568657608084,3.546942932703724,0,0.02,NON-TOXIQUE,green
C[C@@H]1C[C@H](Nc2cccc(Cn3cccn3)c2)CS1,0.9272150660016226,3.3843009006088858,1,0.94, TOXIQUE,red
CC(C)(C)N1C[C@H](C(=O)NCc2ccccc2-n2ccnc2)CC1=O,0.9270977444887504,2.905066395008088,0,0.03,NON-TOXIQUE,green
CC(C)(C)N1C[C@H](C(=O)NCc2ccccc2-n2ccnc2)CC1=O,0.9270977444887504,2.905066395008088,0,0.03,NON-TOXIQUE,green
CC(C)(C)N1C[C@@H](C(=O)NCc2ccccc2-n2ccnc2)CC1=O,0.9270977444887504,2.905066395008088,0,0.03,NON-TOXIQUE,green
Cc1cc(C(=O)N2CCC[C@@H](CCN)C2)c(C)n1C(C)C,0.9270698565660505,2.7995928451976813,0,0.09,NON-TOXIQUE,green
Cc1cc(C)cc(C[C@@H](C)NC(=O)C23CCCN2CCC3)c1,0.9269292248551412,3.051604591877828,0,0.02,NON-TOXIQUE,green
COc1ccc(C2(N)CCN(C3C[C@H](C)C[C@@H](F)C3)CC2)cc1,0.9265823940937568,3.6383089917356273,0,0.05,NON-TOXIQUE,green
CCN1CC[C@H](CO)[C@H]1c1ccc(Br)c(C)c1,0.9264817456031322,3.189541837966308,0,0.02,NON-TOXIQUE,green
CCN1CC[C@H](CO)[C@@H]1c1ccc(Br)c(C)c1,0.9264817456031322,3.189541837966308,0,0.02,NON-TOXIQUE,green
O=S(=O)(C1=COCCO1)N1CC=C(c2c[nH]c3ccccc23)CC1,0.9264813575644724,3.057430386407601,0,0.08,NON-TOXIQUE,green
CC(C)(C)C(=O)Nc1cc(C[C@@H]2CO[C@H](C(C)(C)C)C2)ncn1,0.9264794794572034,3.73281386759808,0,0.1,NON-TOXIQUE,green
Cc1nc(NC(=O)[C@@H]2OCC(=O)N(C)[C@@H]2c2ccccc2)sc1C,0.92645431236677,3.276860626253983,0,0.04,NON-TOXIQUE,green
Cc1nc(NC(=O)[C@@H]2OCC(=O)N(C)[C@H]2c2ccccc2)sc1C,0.92645431236677,3.276860626253983,0,0.04,NON-TOXIQUE,green
Cc1nc2cc(C)c(N3CCC([C@H]4CCOC4)CC3)nc2[nH]1,0.9263617506216908,3.3185495050291927,0,0.16,NON-TOXIQUE,green
CCCC(=O)N1CC(C)(C)[C@@H](C(=O)O)[C@H]1c1ccccc1,0.9262782083795756,3.2416471391128354,0,0.11,NON-TOXIQUE,green
COc1ccccc1NC(=O)N1CCN(C)c2ccccc2C1,0.926256169339156,1.9255775352115965,1,0.97, TOXIQUE,red
COc1ccccc1NC(=O)N1CCN(C)c2ccccc2C1,0.926256169339156,1.9255775352115965,1,0.97, TOXIQUE,red
COc1ccccc1NC(=O)N1CCN(C)c2ccccc2C1,0.926256169339156,1.9255775352115965,1,0.97, TOXIQUE,red
NC(=O)C[C@@H]1CCCC[C@@H]1c1cccc(-c2ccccc2F)n1,0.926103775575997,3.0802922795087504,0,0.02,NON-TOXIQUE,green
NC(=O)C[C@@H]1CCC[C@H](c2cccc(-c3ccccc3F)n2)C1,0.9261037755759968,3.022811859928331,0,0.05,NON-TOXIQUE,green
NC(=O)C[C@@H]1CCC[C@H](c2cccc(-c3ccccc3F)n2)C1,0.9261037755759968,3.022811859928331,0,0.05,NON-TOXIQUE,green
COc1ccccc1N1C[C@@H](C(=O)Nc2ccc(F)c(F)c2)CC1=O,0.925947847707832,2.3635848565465505,1,0.99, TOXIQUE,red
CN[C@@H](c1cccc(F)c1F)[C@@H](C)c1ccc(F)cn1,0.9258743037703222,3.271155294933348,0,0.03,NON-TOXIQUE,green
CCN(CC)C(=O)N1CCC(Nc2cc(F)cc(F)c2)CC1,0.9258253663816708,2.278761692621813,1,0.82, TOXIQUE,red
C[C@@]1(COc2cccc(Br)c2)CCC(=O)N1,0.9257526521712148,3.094119238575382,0,0.06,NON-TOXIQUE,green
CC(C)(C)CCNC(=O)[C@H]1CC(=O)N(c2ccc(F)cc2F)C1,0.9256953368568368,2.649047310394433,1,1.0, TOXIQUE,red
CC(C)(C)CCNC(=O)[C@@H]1CC(=O)N(c2ccc(F)cc2F)C1,0.9256953368568368,2.649047310394433,1,1.0, TOXIQUE,red
CC(C)(C)CCNC(=O)[C@@H]1CC(=O)N(c2ccc(F)cc2F)C1,0.9256953368568368,2.649047310394433,1,1.0, TOXIQUE,red
O=C(C[C@H]1CC2(CCOCC2)Oc2ccccc21)Nc1nncs1,0.9256550017461108,3.683798642470121,0,0.13,NON-TOXIQUE,green
CC(C)(C)NC(=O)C[S@@](=O)Cc1cc(Cl)ccc1Cl,0.9254470593881844,2.917721552905416,0,0.02,NON-TOXIQUE,green
CC(C)(C)NC(=O)C[S@@](=O)Cc1cc(Cl)ccc1Cl,0.9254470593881844,2.917721552905416,0,0.02,NON-TOXIQUE,green
CC(C)(C)NC(=O)C[S@@](=O)Cc1cc(Cl)ccc1Cl,0.9254470593881844,2.917721552905416,0,0.02,NON-TOXIQUE,green
Cc1nc(CN2CCC(=O)N[C@H](CC(C)C)C2=O)sc1C,0.9253671476104656,3.1322527642260223,0,0.06,NON-TOXIQUE,green
Cc1cnc(C(=O)N2CC[C@@H](c3n[nH]c(C4CC4)n3)C2)cn1,0.9253298402549042,3.1229626918423783,0,0.01,NON-TOXIQUE,green
C[C@@H](c1ccc(F)cn1)[C@@H](N)c1cccc(F)c1F,0.925312153084666,3.198558550651152,0,0.02,NON-TOXIQUE,green
C[C@@H](c1ccc(F)cn1)[C@@H](N)c1cccc(F)c1F,0.925312153084666,3.198558550651152,0,0.02,NON-TOXIQUE,green
Cc1ccc(-c2nnc(CN3CCNC[C@H]3C#N)o2)c(F)c1,0.9249878330857768,3.189707746787435,0,0.0,NON-TOXIQUE,green
Cc1ccc(-c2nnc(CN3CCNC[C@H]3C#N)o2)c(F)c1,0.9249878330857768,3.189707746787435,0,0.0,NON-TOXIQUE,green
O=C(O)[C@@H]1CCCC[C@H]1[C@H]1CCCCN1C(=O)c1cnccn1,0.9249835563815034,3.335966893833529,0,0.03,NON-TOXIQUE,green
Fc1ccc([C@@H]2OCC[C@@H]2N[C@@H]2CCOc3ccc(F)cc32)cc1,0.9249550579503864,3.412097627147417,0,0.0,NON-TOXIQUE,green
Fc1ccc([C@@H]2OCC[C@H]2N[C@H]2CCOc3ccc(F)cc32)cc1,0.9249550579503864,3.412097627147417,0,0.0,NON-TOXIQUE,green
Fc1ccc([C@@H]2OCC[C@H]2N[C@@H]2CCOc3ccc(F)cc32)cc1,0.9249550579503864,3.412097627147417,0,0.0,NON-TOXIQUE,green
CCc1cccc([C@H](C)N=c2nc[nH]c(C3CCCCC3)n2)c1,0.9249078133980144,3.476906448944858,0,0.08,NON-TOXIQUE,green
CC[C@H](C#N)C(=O)Nc1ccc(F)c(-c2nnc3n2CCCCC3)c1,0.9246316597626876,2.989857232339773,1,0.94, TOXIQUE,red
COc1ccc([C@H](O)c2ccc(OC(C)(C)C)cc2)cc1,0.9244434953443554,2.292538733791845,0,0.26,NON-TOXIQUE,green
CCC(=O)N1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,0.9243945985473446,2.107599287707849,0,0.01,NON-TOXIQUE,green
CCC(=O)N1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,0.9243945985473446,2.107599287707849,0,0.01,NON-TOXIQUE,green
CCCN[C@]1(C#N)CCC[C@@H](n2nc(C)c(Cl)c2C)C1,0.9240254224034378,3.6753169732550255,0,0.01,NON-TOXIQUE,green
CCCN[C@@]1(C#N)CCC[C@@H](n2nc(C)c(Cl)c2C)C1,0.9240254224034378,3.6753169732550255,0,0.01,NON-TOXIQUE,green
CCCN[C@]1(C#N)CCC[C@@H](n2nc(C)c(Cl)c2C)C1,0.9240254224034378,3.6753169732550255,0,0.01,NON-TOXIQUE,green
C[C@@]1(CO)c2ccccc2CCN1Cc1ccccc1,0.9239456468260532,2.7266382297060225,0,0.02,NON-TOXIQUE,green
C[C@@]1(CO)c2ccccc2CCN1Cc1ccccc1,0.9239456468260532,2.7266382297060225,0,0.02,NON-TOXIQUE,green
C[C@@H](C1CCOCC1)n1cc(NC(=O)c2ccc3c(c2)OCO3)cn1,0.9238531534675336,2.950805308149743,0,0.17,NON-TOXIQUE,green
Cc1cc(C)nc(N2CCC[C@@H](C(=O)Nc3ccc(Cl)cc3)C2)n1,0.9237857830396456,2.4410406260406,1,0.99, TOXIQUE,red
Cc1cc(C)nc(N2CCC[C@@H](C(=O)Nc3ccc(Cl)cc3)C2)n1,0.9237857830396456,2.4410406260406,1,0.99, TOXIQUE,red
Cc1cc(C)nc(N2CCC[C@@H](C(=O)Nc3ccc(Cl)cc3)C2)n1,0.9237857830396456,2.4410406260406,1,0.99, TOXIQUE,red
CC(C)c1cccc(N2C[C@@H](C(=O)N3CCC(O)CC3)CC2=O)c1,0.9236011365877804,2.639399939203292,1,0.94, TOXIQUE,red
CC(C)c1cccc(N2C[C@@H](C(=O)N3CCC(O)CC3)CC2=O)c1,0.9236011365877804,2.639399939203292,1,0.94, TOXIQUE,red
CC(C)c1cccc(N2C[C@H](C(=O)N3CCC(O)CC3)CC2=O)c1,0.9236011365877804,2.639399939203292,1,0.94, TOXIQUE,red
O=C(NCc1ccc(C(=O)N2CCC2)cc1)c1c(F)cccc1Cl,0.9234412472739651,1.8046502551955277,0,0.03,NON-TOXIQUE,green
CC[C@@H](O)CS(=O)(=O)c1cccc(Br)c1,0.9234032790853126,2.715344266646353,0,0.0,NON-TOXIQUE,green
CC[C@@H](O)CS(=O)(=O)c1cccc(Br)c1,0.9234032790853126,2.715344266646353,0,0.0,NON-TOXIQUE,green
CC[C@@H](O)CS(=O)(=O)c1cccc(Br)c1,0.9234032790853126,2.715344266646353,0,0.0,NON-TOXIQUE,green
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1nncs1,0.92338743565711,3.7747063121655984,0,0.01,NON-TOXIQUE,green
Cc1ccnc(N[C@@H]2CCCN(C(=O)C34CC(C3)C4)C2)n1,0.9229192484499208,3.648730227873407,0,0.02,NON-TOXIQUE,green
Cc1nc2ccccc2c(C)c1CCC(=O)NC[C@@H]1CCCO1,0.9228455525941296,2.548054032704382,0,0.01,NON-TOXIQUE,green
Cc1nc2ccccc2c(C)c1CCC(=O)NC[C@@H]1CCCO1,0.9228455525941296,2.548054032704382,0,0.01,NON-TOXIQUE,green
O=C(NCC1CCOCC1)c1ccc(-n2cncn2)cc1,0.9227044463015044,2.1422863003329145,0,0.01,NON-TOXIQUE,green
O=C(NCC1CCOCC1)c1ccc(-n2cncn2)cc1,0.9227044463015044,2.1422863003329145,0,0.01,NON-TOXIQUE,green
CN[C@H](Cc1ccc(C)cn1)c1cc(Cl)ccc1F,0.9226490481662456,2.665195555808173,0,0.06,NON-TOXIQUE,green
Cc1cccc(OC[C@H](O)[C@H]2CCOC3(CCCC3)C2)c1,0.9224667843447744,3.727143586284932,0,0.04,NON-TOXIQUE,green
Cc1ccc(CNC(=O)c2ccc(OC(F)F)cc2)c(C)n1,0.922430371504765,2.008455261348169,0,0.03,NON-TOXIQUE,green
COc1ccc(CNC(=O)c2ccncc2Cl)c(OC)c1,0.9223702260668108,1.9004931641088323,0,0.0,NON-TOXIQUE,green
COc1ccc(CNC(=O)c2ccncc2Cl)c(OC)c1,0.9223702260668108,1.9004931641088323,0,0.0,NON-TOXIQUE,green
COc1ccc(CNC(=O)c2ccncc2Cl)c(OC)c1,0.9223702260668108,1.9004931641088323,0,0.0,NON-TOXIQUE,green
CC1(NC(=O)Cc2ccc(Cl)cc2)Cc2ccccc2C1,0.9223645994174282,2.206352081970632,0,0.2,NON-TOXIQUE,green
CO[C@@H]1CN(C)C[C@H]1Nc1nc(C)nc2c1COc1ccccc1C2,0.9223196005292212,3.634455665788483,0,0.11,NON-TOXIQUE,green
Cc1ccc(C(=O)N2CCC(NC(=O)c3cc(C)n(C)c3C)CC2)cc1,0.9222210100432688,2.0448602586944293,0,0.07,NON-TOXIQUE,green
Cc1ccc(C(=O)N2CCC(NC(=O)c3cc(C)n(C)c3C)CC2)cc1,0.9222210100432688,2.0448602586944293,0,0.07,NON-TOXIQUE,green
Cc1ccc(C(=O)N2CCC(NC(=O)c3cc(C)n(C)c3C)CC2)cc1,0.9222210100432688,2.0448602586944293,0,0.07,NON-TOXIQUE,green
NC(=O)C1CCN(c2cccc(S(=O)(=O)c3ccccc3)c2)CC1,0.9220720660341852,1.9678047496913769,1,0.58, TOXIQUE,red
NC(=O)C1CCN(c2ccccc2S(=O)(=O)c2ccccc2)CC1,0.9220720660341852,1.9812660619085705,1,0.8, TOXIQUE,red
CO[C@@H]1CCCC[C@H]1NC(=O)Cc1ccc(F)c(F)c1,0.9220505736415578,2.778061433794488,0,0.01,NON-TOXIQUE,green
CO[C@@H]1CCCC[C@H]1NC(=O)Cc1ccc(F)c(F)c1,0.9220505736415578,2.778061433794488,0,0.01,NON-TOXIQUE,green
CO[C@@H]1CCCC[C@H]1NC(=O)Cc1ccc(F)c(F)c1,0.9220505736415578,2.778061433794488,0,0.01,NON-TOXIQUE,green
Cc1ccc(C[C@H](O)c2cc(Cl)ccc2F)nc1,0.9219601331626246,2.5907548046035824,0,0.02,NON-TOXIQUE,green
Cc1ccc(C[C@H](O)c2cc(Cl)ccc2F)nc1,0.9219601331626246,2.5907548046035824,0,0.02,NON-TOXIQUE,green
CCc1ccsc1CNC(=O)N1CCN(C(=O)N(C)C)CC1,0.9219175616973494,2.5351311755978543,0,0.01,NON-TOXIQUE,green
CCc1ccsc1CNC(=O)N1CCN(C(=O)N(C)C)CC1,0.9219175616973494,2.5351311755978543,0,0.01,NON-TOXIQUE,green
CCc1ccsc1CNC(=O)N1CCN(C(=O)N(C)C)CC1,0.9219175616973494,2.5351311755978543,0,0.01,NON-TOXIQUE,green
Cn1ccnc1CCC(=O)Nc1ccc(Cl)cc1,0.9218312602227674,1.8343900866253997,1,0.98, TOXIQUE,red
Cn1ccnc1CCC(=O)Nc1ccc(Cl)cc1,0.9218312602227674,1.8343900866253997,1,0.98, TOXIQUE,red
Cn1ccnc1CCC(=O)Nc1ccc(Cl)cc1,0.9218312602227674,1.8343900866253997,1,0.98, TOXIQUE,red
Cc1nc(CN2CCC(=O)N[C@H]2CC(C)C)sc1C,0.9218153080158704,3.4540934345622194,0,0.03,NON-TOXIQUE,green
C[C@H](NC(=O)CN1C(=O)COc2ccccc21)c1ccc(Cl)s1,0.9217297293800332,2.7036243823547306,1,0.79, TOXIQUE,red
CCOc1ccc(F)cc1NC(=O)Cc1csc(C)n1,0.9211892274592997,1.9594028833035253,1,0.91, TOXIQUE,red
COc1cc([C@](C)(O)C2(C)CC2)ccc1Br,0.9211344968306048,3.229644952861096,0,0.1,NON-TOXIQUE,green
COc1cc([C@@](C)(O)C2(C)CC2)ccc1Br,0.9211344968306048,3.229644952861096,0,0.1,NON-TOXIQUE,green
CCC(=O)N1CCC([C@@H](O)Cc2ccc(C(F)(F)F)cc2)CC1,0.9210163321751378,2.6397791076294563,0,0.01,NON-TOXIQUE,green
N#C[C@@H]1CN(CC(=O)Nc2ccc(F)cc2Cl)CCO1,0.9209928685173108,2.881034525651456,1,0.96, TOXIQUE,red
N#C[C@@H]1CN(CC(=O)Nc2ccc(Cl)cc2F)CCO1,0.9209928685173108,2.879761174003104,1,0.95, TOXIQUE,red
N#C[C@@H]1CN(CC(=O)Nc2ccc(F)cc2Cl)CCO1,0.9209928685173108,2.881034525651456,1,0.96, TOXIQUE,red
CC(=O)NCC1CCC2(CC1)CCN(Cc1ccccc1)[C@@H]2C,0.92084163407959,3.372661299427935,0,0.03,NON-TOXIQUE,green
C[C@@H](c1ccc(C(F)(F)F)cc1)[C@H](O)C1CCOCC1,0.9206062621607624,3.132343826401879,0,0.01,NON-TOXIQUE,green
CC(=O)N1C=Cc2ccccc2[C@@H]1CC(=O)Nc1cccc(F)c1F,0.9205313446680696,2.8272450763267702,1,0.96, TOXIQUE,red
O=C(O)[C@@H]1CCCC[C@@H]1[C@@H]1CCCCCN1C(=O)c1cnccn1,0.920522545850466,3.330471052852148,0,0.04,NON-TOXIQUE,green
O=C(O)[C@@H]1CCCC[C@@H]1[C@@H]1CCCCCN1C(=O)c1cnccn1,0.920522545850466,3.330471052852148,0,0.04,NON-TOXIQUE,green
COc1cccc2c1OC[C@H](C[C@@H]1CCCC(=O)N1)C2,0.920512096567176,3.396211803252616,0,0.1,NON-TOXIQUE,green
CN(Cc1ccccc1Br)C(=O)[C@@](C)(N)C(F)(F)F,0.9204656075922972,3.0130192043967794,0,0.0,NON-TOXIQUE,green
CN(Cc1ccccc1Br)C(=O)[C@@](C)(N)C(F)(F)F,0.9204656075922972,3.0130192043967794,0,0.0,NON-TOXIQUE,green
CN(Cc1ccccc1Br)C(=O)[C@@](C)(N)C(F)(F)F,0.9204656075922972,3.0130192043967794,0,0.0,NON-TOXIQUE,green
O=C(c1ccc(O)cn1)N(C[C@@H]1CCCO1)[C@@H]1CCSC1,0.920435793307272,3.4485673753907946,0,0.03,NON-TOXIQUE,green
O=C(c1ccc(O)cn1)N(C[C@@H]1CCCO1)[C@H]1CCSC1,0.920435793307272,3.4485673753907946,0,0.03,NON-TOXIQUE,green
O=C(c1ccc(O)cn1)N(C[C@@H]1CCCO1)[C@@H]1CCSC1,0.920435793307272,3.4485673753907946,0,0.03,NON-TOXIQUE,green
CCN(CC)C(=O)c1ccc(NC(=O)N2C[C@H]3CCC[C@H]3C2)cc1,0.9198734911700062,2.8147178897104563,1,1.0, TOXIQUE,red
CCN(CC)C(=O)c1ccc(NC(=O)N2C[C@H]3CCC[C@H]3C2)cc1,0.9198734911700062,2.8147178897104563,1,1.0, TOXIQUE,red
Cc1cc(C)cc(OC[C@@H](O)[C@H]2CCOC3(CCCC3)C2)c1,0.9197040708902404,3.834110802772901,0,0.0,NON-TOXIQUE,green
C[C@@H]1CC[C@@](O)(Cc2nc(-c3ccccc3)cs2)C1,0.9196106879148348,3.110445645863632,0,0.03,NON-TOXIQUE,green
c1nc2c(c(NCC34CCCC[C@@H]3OCC4)n1)CCC2,0.9195826835710688,3.790729071157125,0,0.2,NON-TOXIQUE,green
CCN(CC(C)(C)O)C(=O)c1sc(-c2ccccc2)nc1C,0.9195580572207296,2.3445579725713728,0,0.0,NON-TOXIQUE,green
CCN(CC(C)(C)O)C(=O)c1sc(-c2ccccc2)nc1C,0.9195580572207296,2.3445579725713728,0,0.0,NON-TOXIQUE,green
CCN(CC(C)(C)O)C(=O)c1sc(-c2ccccc2)nc1C,0.9195580572207296,2.3445579725713728,0,0.0,NON-TOXIQUE,green
CCc1c(C)sc(NC(=O)[C@H](C)S(C)(=O)=O)c1C#N,0.9191104585258644,3.093309942230375,0,0.03,NON-TOXIQUE,green
NCC1(Cc2nc([C@@H]3CSCCO3)no2)CCCCC1,0.9190926843197872,3.72121834479841,0,0.02,NON-TOXIQUE,green
CCN1CCC(Cc2cc(Br)cc(OC)c2O)CC1,0.9190135565427544,2.2787705690687847,0,0.04,NON-TOXIQUE,green
O=C(c1cc2cc(Cl)ccc2[nH]1)N1CCN(C(=O)C2CC2)CC1,0.9189523795448494,2.102159181257857,0,0.06,NON-TOXIQUE,green
Cc1c(C#N)c(N2CCC(CO)CC2)nc2ccccc12,0.9189342074365568,2.276349005047555,0,0.02,NON-TOXIQUE,green
Cc1c(C#N)c(N2CCC(CO)CC2)nc2ccccc12,0.9189342074365568,2.276349005047555,0,0.02,NON-TOXIQUE,green
Cc1c(C#N)c(N2CCC(CO)CC2)nc2ccccc12,0.9189342074365568,2.276349005047555,0,0.02,NON-TOXIQUE,green
COC[C@@H]1C[C@H](c2ncc(NC(=O)C(C)(C)C)cn2)CO1,0.9185875847343804,3.549511511582472,0,0.1,NON-TOXIQUE,green
CC1(C(=O)NCc2ccccc2Cl)Cc2ccccc2C1,0.9183903516051029,2.1839813127398617,0,0.08,NON-TOXIQUE,green
O=C([C@@H]1CCC[C@H]1O)N1CCC[C@H]1Cc1ccccc1,0.918296828697293,3.0251741918720647,0,0.03,NON-TOXIQUE,green
O=C(NCC[C@@H]1C[C@H]2CC[C@H]1C2)c1ccncc1Cl,0.9182029298624248,3.941871927562487,0,0.01,NON-TOXIQUE,green
O=C(NCC[C@@H]1C[C@H]2CC[C@H]1C2)c1ccncc1Cl,0.9182029298624248,3.941871927562487,0,0.01,NON-TOXIQUE,green
O=C(NCC[C@@H]1C[C@H]2CC[C@H]1C2)c1ccncc1Cl,0.9182029298624248,3.941871927562487,0,0.01,NON-TOXIQUE,green
Cc1ccc(C(=O)NC[C@@H]2CC(=O)N(c3ccc4c(c3)OCO4)C2)cc1,0.9180501482193024,2.5715959449984034,1,0.95, TOXIQUE,red
Cc1ccc(C(=O)NC[C@@H]2CC(=O)N(c3ccc4c(c3)OCO4)C2)cc1,0.9180501482193024,2.5715959449984034,1,0.95, TOXIQUE,red
Cc1ccc(C(=O)NC[C@@H]2CC(=O)N(c3ccc4c(c3)OCO4)C2)cc1,0.9180501482193024,2.5715959449984034,1,0.95, TOXIQUE,red
CC[C@H](NC(=O)C1CCN(C(=O)C(C)(C)C)CC1)c1ccccc1,0.9178006767777908,2.44263447630798,0,0.03,NON-TOXIQUE,green
N[C@@H]1CCC[C@@H]1C(=O)N1CCC[C@@H]1Cc1ccccc1,0.9177925234294126,3.021087189219545,0,0.01,NON-TOXIQUE,green
N[C@@H]1CCC[C@@H]1C(=O)N1CCC[C@@H]1Cc1ccccc1,0.9177925234294126,3.021087189219545,0,0.01,NON-TOXIQUE,green
CO[C@@H]1CCN(C(=O)c2cc3sccc3[nH]2)C[C@H]1C,0.9177500849090202,3.3952809372389225,0,0.0,NON-TOXIQUE,green
CO[C@@H]1CCN(C(=O)c2cc3sccc3[nH]2)C[C@H]1C,0.9177500849090202,3.3952809372389225,0,0.0,NON-TOXIQUE,green
CO[C@@H]1CCN(C(=O)c2cc3sccc3[nH]2)C[C@H]1C,0.9177500849090202,3.3952809372389225,0,0.0,NON-TOXIQUE,green
O[C@@H](COc1ccccc1)[C@@H]1CCOC2(CCCC2)C1,0.917739484501858,3.638543993445453,0,0.01,NON-TOXIQUE,green
C[C@@H]1CCC[C@@H]1CNC(=O)c1nnn(-c2ccccc2)c1C1CC1,0.9176820501360834,3.0635578857757717,0,0.06,NON-TOXIQUE,green
CCc1cc(N[C@@H](C)c2ccc3c(c2)CCCC3)n(C)n1,0.9176402970391888,2.8648405375053727,0,0.02,NON-TOXIQUE,green
CCc1cc(N[C@@H](C)c2ccc3c(c2)CCCC3)n(C)n1,0.9176402970391888,2.8648405375053727,0,0.02,NON-TOXIQUE,green
NC(=O)[C@@H]1CCCCN(C(=O)Cc2cn3ccccc3n2)C1,0.917594222454603,2.7401736808533688,0,0.01,NON-TOXIQUE,green
Cc1ccc([C@@H]2[C@@H](NC(=O)c3cc(C(C)C)n(C)n3)CC(=O)N2C)cc1,0.9174737136787968,3.4542736536367142,0,0.04,NON-TOXIQUE,green
Cc1ccsc1C(=O)NC[C@@H](C)Oc1ccccc1F,0.917342141985444,2.54837078938772,0,0.04,NON-TOXIQUE,green
Cc1ccsc1C(=O)NC[C@@H](C)Oc1ccccc1F,0.917342141985444,2.54837078938772,0,0.04,NON-TOXIQUE,green
Cc1ccsc1C(=O)NC[C@@H](C)Oc1ccccc1F,0.917342141985444,2.54837078938772,0,0.04,NON-TOXIQUE,green
O=C(NS(=O)(=O)c1ccc(F)cc1F)[C@H]1C[C@H]1c1ccccc1F,0.9172647781564456,2.952926569266193,0,0.05,NON-TOXIQUE,green
O=C1C[C@@H](c2nc3ccccc3n2CCCO)CN1C1CC1,0.9170796009494302,2.764960494040181,0,0.04,NON-TOXIQUE,green
CCc1nc(C)c(C(=O)NCCC2Cc3ccccc3C2)s1,0.9168132213193304,2.33614093960434,0,0.02,NON-TOXIQUE,green
CCc1nc(C)c(C(=O)NCCC2Cc3ccccc3C2)s1,0.9168132213193304,2.33614093960434,0,0.02,NON-TOXIQUE,green
CCc1nc(C)c(C(=O)NCCC2Cc3ccccc3C2)s1,0.9168132213193304,2.33614093960434,0,0.02,NON-TOXIQUE,green
Cc1cc(C)c(CNC(=O)c2ccc(OC(F)F)cc2)c(C)n1,0.9165861799509812,2.0898166960507574,0,0.15,NON-TOXIQUE,green
CCN(CC)C(=O)N1CCC(C(=O)Nc2cc(F)cc(F)c2)CC1,0.9164575940595068,2.157823713080928,1,0.98, TOXIQUE,red
CCN(CC)C(=O)N1CCC(C(=O)Nc2cc(F)cc(F)c2)CC1,0.9164575940595068,2.157823713080928,1,0.98, TOXIQUE,red
CC(C)[C@@H](N)CC(=O)N1N=C(c2ccccc2)C[C@H]1c1ccco1,0.9162338694271676,3.1838196996652064,0,0.08,NON-TOXIQUE,green
CC1(CNC(=O)c2ncc(Cl)cn2)CCCCC1,0.9162070756010976,2.620490539114087,0,0.04,NON-TOXIQUE,green
CC[C@@H]1CN(C(=O)[C@@H]2CCCN2C(=O)Nc2ccccc2)C[C@@H](C)O1,0.9161281834900112,3.178085547029445,1,0.9, TOXIQUE,red
